"address","totalTxs","totalVolume"
"0x02ea5f44f6fa8c398c5cdeefaa7ae8060a689457","2","24446.992"
"0x02ecc45176003ff1f0dddb80d55909290c7f65d0","2","1503.53774"
"0x02ed9b4cf1c463b6bacfcf184e15cbe5e49fc47a","5","116877.09715"
"0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68","2","9779.18621"
"0x02f077064e807240e1f3808e9ce912b6027dfcf4","30","2809.14937"
"0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b","20","178221.02819"
"0x02f4b0e59ca3cbad9bbd9cac25bec2166a5f9755","3","15010.57524"
"0x02f593a1d286c54db17eba91b394ad6b61d50f84","4","7402.31656"
"0x02f9c6044b4eb4e3fe8a2204161221ae0d0a912c","6","2208.28149"
"0x02fa7a777f9ed1ccaf12762d1e0e07252c35df2f","2","27246.89685"
"0x02fc6c1a288c4bc64605ac615380edd580c871c5","3","20766.09238"
"0x02feccf6a20b698be2fb98d3a9bc5818c3c67b6c","5","15907.43723"
"0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3","7","7107.44664"
"0x0302eb497f40b26ff111cd5bdb4fef474489a869","2","22795.08188"
"0x030539e7a6742690f7e2257c98072ab31be60411","2","10680.41015"
"0x03056d80b0b7e515d85ecfb77142b0fc4082d9db","2","7912.24437"
"0x030c5e53d5699135612a48d29bd74d1207e8004e","3","55430.63923"
"0x030d093893d9a592144458f5f5e54656dba575f7","12","1329.21123"
"0x03104c9661f97a1a882a797964f46d968d518126","2","18899.10206"
"0x0313611f7f4af674695dacddc92352ad5e3d9053","4","1324.94034"
"0x031720474d79e0d42894dfa663cbead0b8611211","7","81463.12407"
"0x0317c78426ada576a71527a7e9dbf09c25f1dccb","2","3802.2734"
"0x0319bb3fe0cff096e46b2838c4c872266799d415","7","2059.48646"
"0x031b8ece36b2c1f14c870421a1989aebe3d7bcfa","7","41628.86878"
"0x031d2da6a39dfe83c314df7c2e7a74bfad01773b","22","3347.5151"
"0x032075ac7644068531c4b13595f092eb99920416","4","11721.90949"
"0x03238dfef5643ec4af09cc6c887bb65f192416ad","2","8063.03671"
"0x0327a21564f427ed77c81e45376a47600b5d3e89","5","30554.57386"
"0x032807e684c85d1592d9bc91952fd13389da0076","4","8501.18763"
"0x03286d738becd6a068822ff5a970a43a8c4fb76b","2","1454.67676"
"0x032ae4588f7deb1f90e4ed5a3b57442dfe18bf41","13","1362.50951"
"0x032c36ab591da1b3ef05e43c250308c95c9d0a29","6","12873.49149"
"0x032d2f9e5f38ac0459cb5a3c22374f1d826b1d7f","2","1409.45655"
"0x032f84aeff59ddebc55797f321624826d873bf65","3","2037.35797"
"0x0331969e189d63fbc31d771bb04ab44227d748d8","5","1137.56768"
"0x0332d285cf7e97bab344111fa55b170e442aa053","2","2087.31271"
"0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8","2","2116.51874"
"0x0334e081f088642f7628030bc6b28289495c5400","4","1365.58367"
"0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf","5","20582.41677"
"0x03369f6db2e2e77a2ef92b6295d6989cd68b8491","7","2817.9467"
"0x0337a3828be08bcf78c8e7d6d6b52e57f7eab45f","2","6056.41422"
"0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08","12","34099.366"
"0x03399f9e628b5d1f41794bc2e24c2ddbd73f43d6","3","2029.70076"
"0x033b623d7b5e7e8de19f808ecbc8b4393eb1fb82","4","10804.62855"
"0x033c6728ce67510feae338bb1d2ced699a6a27a4","11","3902.27377"
"0x033d815f4fb30b2459a396e004c5a7ecfe30ec39","3","22506.28167"
"0x033f35a020fbdaa7108bd8e509fd50a88a9915de","4","1548.08735"
"0x033f4be2a873d9d8f0c1a442380e4846e6d50a39","2","61276.63113"
"0x0340af84322e83ae445c375c10a6ac90989b85f6","15","15607.0347"
"0x034163cac4c27edee357e4dd7a3fb259e6f7cfed","14","16950.15287"
"0x0342752d843f3e2972d99689fe1cb65530a723f2","2","4103.10846"
"0x0347a2ee64a19732f2b107923abb8c406f46500c","13","4143.00049"
"0x034a5f8678455ea078021e7a5b34ab7ef210674e","4","82348.98796"
"0x034b0a5af9383ecda55d8326280acf833fd82c03","11","6412.81743"
"0x034ba962094e45b2881b7071396ba60893389e27","2","2195.7554"
"0x034e48a1faae44e0600e9d03df331f550086dd19","17","7813.823"
"0x035032655b5b3784d359b56eb82c803bd971c582","2","3046.49489"
"0x035038d0e7c92bc030e40d7f6e13af39e2adbdbd","2","42137.54934"
"0x0352510add4fd4072d2aa76fbd9126c31c781900","4","1208.14556"
"0x0356e7440e66c8db33d9d618fdab4fa3658fcaa7","10","1693.03507"
"0x0359f194b3b801a1cce464eb8367a5a7b796a69d","11","10907.56567"
"0x035be7ff05f41015900e305977de214ac7590ccd","2","2562.12011"
"0x035ca49362a021903d859456c45bb17e84c3dd82","2","1822.91805"
"0x035d12de312e06d8bf30e8200ad90a80d153888e","24","5960.35584"
"0x035dd9460f0d804f5e927883174553d874082801","15","1707.25251"
"0x0360386a3bfdb1980922014cf5228efcbfff8bf4","9","4068.49862"
"0x0369098915a6bcd0c4181ca96b5179ca15b69779","4","1624.46733"
"0x0369d50f050ef548e2a601cd99f313a6d76cdc34","14","1605.97497"
"0x036b8c9f7c31713c3a47863afe0031630395facd","2","2013.69792"
"0x036bbcd47e8a66c4f1559674b3993df75070648b","3","28972.58418"
"0x036d78c5e87e0aa07bf61815d1effe10c9fd5275","3","64106.69587"
"0x036f6504e352b017b4bee8a402c50f981cc46d49","2","1436.11201"
"0x0371229099726879e47c045aca027e0a27d3c5d1","5","2823.04176"
"0x03718c55c1df12cb0282a1910c662843bf6e4025","4","100102.07929"
"0x037518b8458df6bbb2e4d467ca6a74df27540fe3","2","1939.99144"
"0x037a54ae90b16c3c9cd8ef44b529fc5d46b7cbc8","7","11769.1222"
"0x037b3a752b71ad68640bf8f3fc308484c5e7e8d8","2","1147.37654"
"0x037b9e14191238dbfc4e670497b1d4ebf51373ea","14","4845.70522"
"0x037be2500fae074adbf7bc267c89d8974e633d65","6","2436.77552"
"0x037bf6a1e7b137f824f46313317e033ffeceb613","6","29588.69509"
"0x037d707f97d7e6f5b4d48918ae6abd1b4deef888","3","3523.5533"
"0x037dfd569defbc08ae28001159b4c49f6d006cff","34","62224.69882"
"0x038031636404b212e1aa161709065cd853252f8b","4","5892.49262"
"0x03842b4c71c18188191cad1cb9a8dab32d2eab7e","6","7104.75608"
"0x038514601ff531e57c70cfd7cdda4d0e672b81d2","4","1366.86428"
"0x038543cd93c129b820d6151f5c699602756ca1b9","2","11185.25934"
"0x038788c3718faf8e4d783ba97925417de795fe8a","11","1410.32461"
"0x03886228bb749eeba43426d2d6b70eba472f4876","21","63418.06073"
"0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6","19","11278.50834"
"0x038b75b42049e9a8e03be73f980a01fdb2ed0102","4","355627.331"
"0x038ba07e522f4e0ad0dd61342d84161fc58784ad","2","27016.74279"
"0x038d73edffc14ab0c700a77cf0ceb7474fc7fc08","2","9526.33998"
"0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65","2","28051.56299"
"0x038f079c39bc2db75944a00d630ae6f6e636461e","5","6688.87426"
"0x038faadcff2c07e715374751d3c25dd403c18d35","12","1709.69469"
"0x039274ed5c6a33fd1dc12a91d260a4f5096b133f","2","12301.04234"
"0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5","4","8831.89923"
"0x03939e53dd4627f9780550f4fedac5715ae52f99","18","1904.21378"
"0x0397d4a6f9078884a1815f9dbe1e3fdccfdc4c50","3","1236.46951"
"0x039c7320956110b7e9e350d382a354d6ace8d2c0","2","1118.61404"
"0x03a13b51afedaac32fd63092c0dc75e00536096d","3","1498.95009"
"0x03a1837848b68a92c7dda71edc763ef161be9061","6","1443.21874"
"0x03a1bd9951d51e7d6d9ec79f931f204e11c58492","9","1217.98383"
"0x03a2a1ffa1f132118c2888ccfd9e39bfa2453e08","7","2858.51582"
"0x03a8394d418511ae3d9045357275413431ec681f","2","2556.20216"
"0x03a8da5af1230385e50d446f05e1d9c738bc2941","8","110315.1642"
"0x03abe497de7b79368056a4771e79870f57128b00","2","5135.42701"
"0x03adac2616176e8ca58bd32c0ec6cef3cdd44d83","2","5091.50127"
"0x03add3eca3d0cc46bfe2908894dc3a0c881bb7e4","10","10613.49976"
"0x03af9210539d78195e51ab8a615e9816ea15a60e","3","4199.6684"
"0x03b1a33b156b4ba951126b0b387ca3cd76582908","3","20017.87646"
"0x03b4ddac41aca18753bd9c405b21c40d5499e031","6","355356.65778"
"0x03b95d7b0ddf7cf406cbbf42a52551ef0498bcdd","7","2990.61939"
"0x03ba21c3ca42ea32e94987bdb46f3000633cb51c","7","5711.03294"
"0x03ba4b9973039d6e7fe93c34535caf4516ebaa3f","8","5544.15451"
"0x03ba84b8216849cc22421e25da64f9b5064fc89e","2","8979.13924"
"0x03be25ed2b2e2d68c5712257a61975a43be0649c","5","2058.12077"
"0x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab","6","65158.99136"
"0x03c465452ac163583d20685a9c83fa0c12e9005f","2","3074.29452"
"0x03c5cbdf63b84f7374ce39a94a52b899a7b58dd4","4","11996.98967"
"0x03c71ab47ad0263f57f274e1094a50b74c10f934","9","2658.6471"
"0x03cc76968c7e725f7ea9668ee42d35f9f4460f76","4","2560.49578"
"0x03ce77d68c5ef952d91ff53c336ffa260f43caa0","3","1292.34638"
"0x03ceb1151ac63705fc6ccf835400501e747aa306","3","1203.99989"
"0x03cfd7082381f636961e2767858746b60cc519fa","5","53397.98312"
"0x03d09c5a44addca5491f0d293ff927a4c5655f40","2","3703.92516"
"0x03d1282b7d2f080dc8c673fc6de3a0028d46f72b","4","7902.16977"
"0x03d200cd7b602b9349743a728263738d0e9347c5","3","3228.79955"
"0x03d9c939e188029ca3f88253326a13db55c2abf7","9","9415.55317"
"0x03dda8fbf552cb42775ddd4faa562df6adefa06f","6","3027.54203"
"0x03de3ce8efcc003588d492bedde2aaf673ca68b8","20","42348.90867"
"0x03df00e6fbdedcb3ade62d95219be27530936fc7","3","56847.05555"
"0x03e1d42d3fb3bad5fae337e19972bf6a6684da12","3","27044.67041"
"0x03e236ad091a944b04e0311d329161c2a15d6012","17","836914.68681"
"0x03e63773cdc14f8fe404a1ccf29ff5a3ddaa4459","2","5877.18033"
"0x03e69a147ef6dc063360e976ad15ff5468501c12","4","139575.16833"
"0x03e815a9e2b008512c90a7ff57292451f9e02cdd","2","1386.46414"
"0x03ea57a2d7a84bc86876a30d51f3996d3efbb195","2","2611.68818"
"0x03ec4ec5810c3dfe15b706dfd7639b9565f30414","2","1565.87892"
"0x03ecf813401bf5c7614257d1a30e1db35a2fb92b","2","1710.19819"
"0x03f3344a01a7697db1ec51066ed43cc080483a73","6","1620.56369"
"0x03f43e91de03864f6c315f86cadb0cdbe67015f4","11","6713.93465"
"0x03f44e71f1cb9afa185535581f4eee5313e85a0a","9","2622.34929"
"0x03f4e1528d883f0daee095decd55f908c0fc758e","3","6732.57345"
"0x03f52a039d9665c19a771204493b53b81c9405af","36","16425.13442"
"0x03f8914777ddf52b9d06d1e733974b6ab8952306","12","2929.71252"
"0x03f9fc6abeb9ba365a49e3b9110650ed0f134e21","2","19213.55921"
"0x03fa9d16d09879253a9754073146ec520cb8e23c","3","57757.45653"
"0x03fd782d3464dd3bba996a7255649e55c5b696c6","2","45239.88327"
"0x03ff80e13aa1cac2a57a52aa784a27c70556d460","4","19452.34671"
"0x040195ed9faebb0b15ea5f95b6760fa603897433","4","1014.96771"
"0x040479ea0dd9499beff5b8e6b36948c91165ef38","8","21303.28081"
"0x0404bba9218774da40106de4fb8a8970bcaf4dae","2","16972.14827"
"0x0405049ea3757f60a43a4bdfdedf498034841fac","3","42213.7158"
"0x040528e6ebdcbc6e37e3c78350de0a59aedce622","7","8565.9929"
"0x0405b6fe11f41ea3f28cbba3fd3015be402bfba9","4","13749.83453"
"0x04065f3166fd667e720c4cc333818dbe07cbda7c","19","2700.20963"
"0x040738ed4567efcdd853267bf84f91fc21af87d4","3","56395.47509"
"0x0408d2522d4a121f12bbf6967e8abf31112396eb","5","8757.88442"
"0x040a0c8fd6c4c929648f1ca4aed3745ce3f1eaae","10","14075.3596"
"0x040de64e07adaf38827d4f2ef8a57ba776773b7f","4","5060.60474"
"0x041119fbe4566cf5ca365a2c4a11d887163b2e86","14","1904.00434"
"0x0411731be3b7cba409ede437472b75004353d81a","8","2964.06241"
"0x0412f214fa215dda71e1184cad1652884e4b8c57","7","20014.39822"
"0x041313b892cd9f88bf6f2dce68e5e5a2192ecf5b","8","13970.55245"
"0x04173063c0c491470b735954790f94ed307aae9d","2","13629.23493"
"0x0417926c1504f17892cff3b0d0feeda89c711fce","13","264759.69842"
"0x0419395ef65947b74ad9ccd1a9753251e72e411b","9","20583.85618"
"0x041af8f492e0782c6dc5435cceba5684716f4e86","13","9433.94646"
"0x041d552686bba6758489f8fc2132bce1da5952f7","4","7968.92823"
"0x041e1fe38d7de3a10ed9291c44435ae29fb0d2a8","8","74794.66528"
"0x041fa8b58610e765cbaa36bbb4744299f66fdd3a","4","1259.63712"
"0x042271a1954a7a687fa70bb9d1ca47f292e74ee7","12","1351.44023"
"0x0424f08ece03242b7b53373000f3b089f6224c7f","5","1587.06032"
"0x042a135bd342910ad7f67bbda74e3fd4125d1272","8","1764156.76185"
"0x042a6c1a3c5e46d79986303e67cdef6f4f71617a","4","4966.13173"
"0x04305f0d23680499593aa8094e4ef54773ec37a5","2","2379.4257"
"0x0430605323465e26dc21fbaaa9a1a4be6ae9d496","2","1889.43438"
"0x043285eb4a37a24de4177ac2c456db25ae427288","12","179396.09601"
"0x0435f8bc13635bf3cb934242072eea3eeb09d73e","3","51489.94612"
"0x043690373eefa601daf5b579565ece51b16ede01","2","1392.26361"
"0x0436e2e4ea467f9958403dc56635404ee1bb1e94","3","11914.86402"
"0x0439715ec8279451785177691378a0b6681736f7","2","1799.69371"
"0x043ac44f8cec7e359a31415f1e54459a8c2599a0","2","2268.97635"
"0x043aee850680c4fb982761b585929834c26cc32c","2","3022.98457"
"0x043bd8f57401e46a5da19545ffb50370202cc179","18","4477.97057"
"0x043d931739cfcc2a1e101d7a5f5e11c150d42a37","6","51704.10646"
"0x043fb9c96c465e9c1effbc9f6245b82b4553b43c","4","1503.65135"
"0x0443d542c2a4eda89af20a9d7315596f8240e48a","2","1622.04695"
"0x044504d5b1e4a2fe9822f290cfb836c82db1995a","4","1728.31932"
"0x04490fb053a8ff110bea35f22d955c0092aae5f8","12","70163.10808"
"0x044a9c43e95aa9fd28eea25131a62b602d304f1f","4","141514.00912"
"0x044d8f9c2f4d4641b9e28f2f0106981daefc0815","2","10428.53557"
"0x044e85260c189c38b21edf270429f136ab8453cd","3","1086.01222"
"0x044eed3578fbb6da187ae5efb67877de9e6d16be","3","2031.27713"
"0x045038d82b5c27b5c992994cd4129aa80fd1a20c","2","2881.64789"
"0x0451177cbbf7790a10d9f25294d8ff2d7b8da1d4","2","3505.0854"
"0x045153fd18ccedc679894096a684c9262f37e4d8","2","3594.68353"
"0x04578c9a428c36946cba9865b4be9ddd13baca80","2","4748.18919"
"0x0457bdd7d70c82f4cb1c850bd49064a544630978","16","25415.68669"
"0x04580156fa6ea8fdcbb7c009289dc77d21e466da","9","1666.56551"
"0x0458b911a4dbc6dffc727980eebca13afd7ba597","5","2758.5986"
"0x045b84e61652adae000f373c941be46beb498deb","2","1370.76152"
"0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd","2","9325.33294"
"0x045c95b725a414d9005fec8fb412b2f216732fc1","2","4247.21983"
"0x045e2a9db6ca319f6b667813c6088067eb52851e","18","404522.01449"
"0x04612b26fe28599f6032ec1f6e5e18d454a86a5e","2","4664.72331"
"0x04621637c3a72db27d6f1fc1352480fd4d1e7b06","6","1757.45002"
"0x0463b3c3b5b84709aaefc4612a94f1f99067306d","13","1203.33597"
"0x04661a2f774b746d03c437d74d4788634a3c42da","12","7072.42175"
"0x04666f696add10cf396a2760d489aa533f30b1d3","2","7046.21525"
"0x0468222405c1f78f80035c7a87254df9bb2a9381","3","291652.89223"
"0x046a65107b7f4ca5ba7742b928303c0f0917d843","14","2182.07224"
"0x046c5c8ebc7135bd8dca212332e56a6e7cbba6b6","10","1277.0224"
"0x046d05c025aa76452bafc566ff69ef65c06973df","3","4876.71004"
"0x046db925e9f4ea3a2a396f5cec90d715eebb713c","6","2159.77993"
"0x046ff12aa722c88e59742b07a66a3bb8da05caf0","4","1220.83155"
"0x0470a46f57515cb7d112acde06f410c3111575b0","7","87338.90068"
"0x04739ece5c449d74e78a14e6a2a4938680f456d6","3","1419.80506"
"0x0473a13cb3088ebd0092ea137170508da3f7fb8c","6","1458.11883"
"0x0475a4b2c54cdb975278a8ba5977ebf07df8f033","8","61977.18348"
"0x0478e9525f9f93843fb04752523ba7820bd0eb6b","3","3167.46999"
"0x0478faec5bb44c02c3be28181de4d565ab139bbc","5","262539.21361"
"0x04795cdee2b677b46878896dae76be5cb174dac6","4","1725.08824"
"0x047aa912135e7dacd4f761ce2de485eca88c096e","2","1726.64274"
"0x047bb962cd288384e0cf4f408ad44f7de0145ef3","2","27950.23936"
"0x0482b7c6ea6d9d8879730981057612985956413c","2","2317.29323"
"0x048414640547af3d91b9cb8b207c7f2663005dd6","4","4446.34612"
"0x04859d7ec8571e0d05170b6bb0c11cb979597758","4","2175.08571"
"0x048a6b96eab966044be7c52d62e344ce694df438","4","2147.30863"
"0x048ad0a6d74bade422ae4080f17fc311d3aaec83","2","5499.92456"
"0x048b1bcfdf704d89ead02b7d8cd5f5d58747da92","4","338034.69181"
"0x04908f2bceb34f1e72f85cdbd18dfa77071e3123","2","2300.81674"
"0x04929f8463df1db9f0002944672e3f448803f38d","2","2581.31519"
"0x0494f503912c101bfd76b88e4f5d8a33de284d1a","8","26564.24655"
"0x0495410b25c32fdb57c89e2b7382edf302f6c757","2","1444.63968"
"0x049569adb8a1e8a9349e9f1111c7b7993a4612eb","19","13831.69979"
"0x0497e040d0856dc30c39c425a200623656c4d1f5","12","3207.41856"
"0x049808d5eaa90a2665b9703d2246dded34f1eb73","2","1959.57603"
"0x049e37b4276b58db622ab5db2ff2affcb40dc11c","6","44573.91048"
"0x04a038e2e653fa9ffbe289dfd96770053acb1978","4","1019.53052"
"0x04a0f10c0dcfa5a4c060e5421f385c2a0e541a94","3","1874.72162"
"0x04a359fe6e9490bf54165549045ac9970a42b8f5","2","2455.20347"
"0x04a38bd1423adfc0422daf53fe2ea5c49beeca1f","2","2071.37495"
"0x04a5aa98690b1b5793660c08c296034c2729457e","3","6242.95289"
"0x04ae0c1201a3611e3241930732b695132578eefc","2","37826.93948"
"0x04af47a3663bd762970fc0609a229203d28c2b11","4","1108.76394"
"0x04b0dd4036faae6e1da014a123563c210a8b03b7","2","1022.8048"
"0x04b1ce85a11aaf96a9e5aba5bf25308cab7d5391","4","7181.04223"
"0x04b213719d0ff5a5e8acbc3ed855239a20472d4c","3","5494.50685"
"0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e","5","2206.4427"
"0x04b8c4f91a65e218d7894bf19b773ff37c71feeb","3","6965.26181"
"0x04b9b73e774493b3d28db74e698d848d901843a8","11","1266.38892"
"0x04bbb7ea18ea570ae47d4489991645e4e49bbf37","2","1941.91335"
"0x04be358ff3caf8d18451a96f6dea1518988fbb23","26","7478.90415"
"0x04bee613690e98a1959f236c38abaa5f2439b14a","10","27933.48405"
"0x04c17d923fd9f18f2399e9589ab80ab62f85b407","3","5214.65762"
"0x04c18cbf703c72591f1800b52d801a948f55e00c","4","18681.57373"
"0x04c36d1373b69177f311c2e27fea6ed61a3b84b1","7","232432.00604"
"0x04c5bd4306d2fc1cd0ef633395d5a8e0d4cfa5dc","2","1891.69112"
"0x04c6ef06074db3bbfb77a778a327adab1fe299cf","26","55369.84114"
"0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e","3","7484.51313"
"0x04cab736975f6e087a5845b0bc9d24e3a038a64f","4","4969.66644"
"0x04ce148028c5db129dc02b05dcd9e384a2a8c9a3","2","3185.05294"
"0x04d63067929315eadad2bc7e7445e0adc9d00150","5","1291.40394"
"0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d","2","155125.61352"
"0x04e75eb722e71a0bfcd415db7fcb5a94988f50e6","15","3036.45987"
"0x04ecaede106078c2948534c5fdf128941c7fb638","17","1140.21326"
"0x04efa191dddf34971dac0eba56b219bad040fa09","3","1066.51244"
"0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff","6","1920.04993"
"0x04f0b5474848bc21bfcbfe4aac949be552f0231d","6","1897.61734"
"0x04f1586ac19b5da101f8a64f5e8d081ed592ce8d","2","9921.28812"
"0x04f34aafd1cb080f5ad336532223c3a058b3f0b6","6","2484.72346"
"0x04f648bb839033bba7c6341529bd7dd6fd6d413e","10","104480.93214"
"0x04f6d9bbe7a028abc502e519407706873aa54ab1","2","1177.09812"
"0x04f72c44d046ca2ad181de237406efaf70862468","4","1009.40364"
"0x04fa5c3869ded7d00f36f13597a2f46aee4c9220","2","1485.98106"
"0x04fc8d9e1d6075fde5c86d207877b496a9eebf88","2","1001.34935"
"0x04fcccedf3ec9c4f5efe9bde73322aed309f1162","2","9474.25063"
"0x04fd2147d5a4b89acb38bc1aedb9cfad0dcf370b","2","6757.30878"
"0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84","20","84923.95691"
"0x05096597ebc29bde93ade9853ec985cc6fc65109","4","2268.68819"
"0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b","2","1206.89665"
"0x050b236c4fe9f58a81303edd3507191ac337b4ff","14","1353.32749"
"0x050ee024a0ffd8b9bd383271835b27dd66c3fec3","31","668664.39691"
"0x050f11524c028e28b2924a1951ace014c4b3da03","3","1412.06783"
"0x051632be28abea973f4983c385131a87aa5c2e52","2","2157.36212"
"0x0518fc1623f4a47da2c2f17613010e98e54e4659","5","2957.47866"
"0x0519425dd15902466e7f7fa332f7b664c5c03503","2","1105.48874"
"0x051943680583cc752609c1f65417b147098396a9","5","1074.73968"
"0x051a3190c9342211eb311723b23b8c7cbd7b5a5d","4","5455.56101"
"0x051b2dead3264561e278a155911993dd2bfcbc81","3","21239.17613"
"0x052564eb0fd8b340803df55def89c25c432f43f4","2","399386.23303"
"0x05282694311b7d38c57ccb16364dca7231d2556f","3","1106.29232"
"0x052b8692cdcf1e36ce5e07a99fc4e520fcae06b8","2","14958.68005"
"0x052cbb6249fbf3af6d9c9df8b0f1eef261386dc7","2","5187.94846"
"0x052d5c3a06ad80940447ca2692220ceff5df9952","2","49658.55125"
"0x052fe7da70ae776555dcd9527cf7d74328c2b7b2","6","3927.49606"
"0x0531fea6d198171c7a1dbe559307b051222c8ca0","6","1111.1576"
"0x0532fbda11da73b1bd4bd40a16f0c5b5e62cd04f","2","2428.79814"
"0x0536e38fd228bf11a4084b78489ba684b3dbcf7b","3","3498.54245"
"0x05388b4a5f5d176f01157cf93db3991ce3ebd077","2","22097.39022"
"0x053a94f686485c9c078f7cb14604a929e49b8552","2","4889.70726"
"0x053c63be4ac7cfd1ae2496d362f97d651cc04762","3","2653.76165"
"0x053d43af7e8438b96e0af348d484b24a4cfe01e7","2","20282.06691"
"0x053e6294400a9268e35df445624f58087c7f388f","4","1260.16437"
"0x05418048e20c68b8d3619a9925b7eb0a76a830ec","6","2819.7341"
"0x05423d13ef9fdeedd51a591d245466c66e0c1fad","3","2667.32301"
"0x05447fd8e16ad2cc9d87b4f320e1d248fe5c698f","5","1854.27543"
"0x0544868b896316a53b01090a7c4505353b008c15","2","2947.93704"
"0x05461d6a4f40342ea19bc3646fde4e96f26893fb","2","4646.28835"
"0x054dad3032f173b1618ab046e7956da87d114011","4","9438.20925"
"0x054e195fb76e5beadb8d11b835714f51b19a732e","8","1192.78605"
"0x054f9541b0b24a49f9dac8e2cefd59dbec58daca","2","1004.49383"
"0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896","6","1541.78138"
"0x05601d2345ce10aa51e6a855ada1c0368a6c4947","2","53051.36906"
"0x05612170a8d3a88a515121893f1083ead5b75a04","5","6101.42074"
"0x0567c6ed430fdd5aee8332f0cd8f5a0ee97de317","9","1411.32071"
"0x056829e3842cfc9b433b9c90c1dcac2a1b72603c","2","16134.41634"
"0x05686bd9b8bfff85ffc7ca671067aaea28eba517","3","9166.91607"
"0x056880d97f4b23dd044b83e2ba238f452ea656a6","4","63292.28971"
"0x056e0771eda62bdbdf5509dd2bbc0e1854fd224a","4","52104.28567"
"0x057177ebd072b72c21389110c69baedd18613f90","2","11860.35565"
"0x057382688eae64f8a942cac341ba0f011629f0b1","5","4145.29217"
"0x05738fb478553ec90650813deaa816c4cc4066c5","2","4433.7761"
"0x05762b84ff91ba9997143bbb2be17e8078cb110b","3","2062.60684"
"0x057931155d0c6355b1bd108b0fbfe9bc77d59ef0","3","4773.84812"
"0x057c57c3a1a7b29247c9c77eb6da0afbac924b65","6","6720.05794"
"0x0582137aee51148ab6a7d5fb337a7f404381222c","15","1991.53381"
"0x0583ee9adc0f2684607c32e6d9691e350010bb11","2","11214.79196"
"0x058b8222164e0e6c67ad1cc7620a55b469305be3","3","1592.64677"
"0x058f41afecfc9d553822ac0f9e06822ea7b692ec","5","1533.43518"
"0x0590be4ed567e31e78b94a7dce8c10bcde73fcc1","9","8924.74631"
"0x059325e7b0c4b5c45dec9b8edd236eb7f4aedbbd","3","13718.86778"
"0x059422a62d4e38daa0204e0bb21b3ad964c69961","2","5541.73496"
"0x0597433ed2970fef8976e106e77db2e996f5a353","2","26201.40545"
"0x0598d2c365a5661032a91da03ed74e298ceea67b","17","99855.06963"
"0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c","6","51842.87354"
"0x05a449ab36ce8d096c0bd0028ea2ae5a42fe4efd","2","1676.26846"
"0x05a49fc8bc3e9b50c728f1da119139799ef20f42","20","436237.71626"
"0x05a579affa31012fd2af5f479c5ba8147956ed73","3","26459.56766"
"0x05a8810bf69a6d9496497a364f1e21e855187f95","14","2763.28345"
"0x05ab2d62c6b36345ce6e36355b93afd0c8687f82","2","22160.68964"
"0x05ab4c6ab83658e88ff785ca1e78d1519762badb","3","1367.01712"
"0x05ab8ff4726dfb3d965dcf606e570b734d66254d","4","2908.08143"
"0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0","2","2007.62336"
"0x05b144c5a504b113dac2e1bbd98f269aa78f840e","2","2132.04216"
"0x05b3d2c8dcefac9cca16017798170be6768453d4","4","5116.70139"
"0x05b5f0f2c0107ee203132903a5dac30e587e7ad2","2","3157.71867"
"0x05b62442eebb2308ab39cf2dbb115fc47b633c52","2","1606.22024"
"0x05bc8d08b394f51479f5f5ce71a0e4831159bdda","2","3921.82078"
"0x05c3bf7df54dd257c1477a08dc6a348147e4a261","21","64358.16073"
"0x05c47beed53eb8b3fc14538f881d0941cbbe05a1","3","3263.22642"
"0x05c4a00abd985c647fd24ae135310ad7e6a6df6d","12","2114189.89638"
"0x05c9b3a528af21904750d197ca34f3bca92b7287","2","2603.3756"
"0x05cab93823349d1c3bdc8314773996ed196c5965","5","5678.14248"
"0x05cc788eff7788add780474ca47b96e0486adf16","6","1922.86846"
"0x05cca6ff180c7f8039060424dd6ee51db7619b75","5","1839.42082"
"0x05cd365162dfa9dca51e033b1397adb9dc26da48","2","1518.7719"
"0x05ce0c6ea73606fc6340943562550f12e764dcd1","17","2864.68075"
